Time;User Path;Parent;Element;Elements/s;Average duration;Minimum duration;Maximum duration;Average TTFB;Minimum TTFB;Maximum TTFB;Errors;Errors/s;Median duration;UserLoad
800;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T11_keepurnumber";1.0;0.997;0.883;1.084;0.997;0.883;1.084;0.0;0.0;0.0;200.0
800;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T05_Compatible_CT";0.4;0.129;0.116;0.141;0.013;0.011;0.015;0.0;0.0;0.0;200.0
800;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T08_Createacct";0.8;3.72;3.246;4.142;0.265;0.087;0.471;0.0;0.0;3.0;200.0
800;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T10_AccountDetails";0.6;3.03;2.745;3.451;0.031;0.03;0.032;0.0;0.0;3.0;200.0
800;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T02_ShopPage";1.0;0.846;0.785;0.907;0.013;0.006;0.024;0.0;0.0;0.0;200.0
800;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T11_AccountDetails";1.8;2.161;2.035;2.392;2.161;2.034;2.392;0.0;0.0;2.0;200.0
800;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T01_HomePage";1.2;0.322;0.297;0.351;0.015;0.006;0.03;0.0;0.0;0.0;200.0
800;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T01_Launch";0.8;0.061;0.051;0.068;0.034;0.027;0.038;0.0;0.0;0.0;200.0
800;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T03_SelectPhone";0.4;0.057;0.056;0.057;0.053;0.051;0.055;0.0;0.0;0.0;200.0
800;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T10_Address_next";0.8;9.846;9.395;10.567;9.845;9.394;10.567;0.0;0.0;9.0;200.0
800;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T08_Address_next";1.2;7.715;5.778;9.794;0.031;0.03;0.032;0.0;0.0;7.0;200.0
800;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T06_Summary_CT";0.4;0.016;0.007;0.025;0.015;0.006;0.023;0.0;0.0;0.0;200.0
800;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T04_ProductDetails_protect";0.6;0.267;0.25;0.296;0.01;0.009;0.012;0.0;0.0;0.0;200.0
800;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T06_AddtoBag";0.2;0.383;0.383;0.383;0.382;0.382;0.382;0.0;0.0;0.0;200.0
800;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T10_keepurnumber";1.2;0.74;0.696;0.83;0.74;0.696;0.83;0.0;0.0;0.0;200.0
800;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T12_AccountDetails";0.8;2.732;2.486;2.884;2.731;2.486;2.883;0.0;0.0;2.0;200.0
800;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T02_ServiceOnly";0.8;0.547;0.506;0.608;0.023;0.015;0.045;0.0;0.0;0.0;200.0
800;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T03_IMEI";0.6;0.312;0.308;0.319;0.014;0.013;0.016;0.0;0.0;0.0;200.0
800;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T04_ProductDetails";0.6;0.018;0.014;0.023;0.002;0.001;0.003;0.0;0.0;0.0;200.0
800;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T07_Createacct";0.8;8.546;7.998;9.203;0.002;0.001;0.003;0.0;0.0;8.0;200.0
800;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T02_Plan";1.0;0.208;0.192;0.254;0.01;0.006;0.024;0.0;0.0;0.0;200.0
800;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T13_Signout";1.2;0.593;0.514;0.856;0.012;0.011;0.013;0.0;0.0;0.0;200.0
800;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T11_Onyourway";0.6;0.475;0.467;0.483;0.03;0.029;0.031;0.0;0.0;0.0;200.0
800;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T08_Address_next";1.0;1.049;0.95;1.241;1.021;0.919;1.208;0.0;0.0;1.0;200.0
800;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T05_Addtobag";0.8;0.418;0.401;0.443;0.011;0.01;0.014;0.0;0.0;0.0;200.0
800;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T07_CreateAcct2_SwitchtoVisible";1.0;4.489;3.922;5.588;0.03;0.03;0.031;0.0;0.0;4.0;200.0
800;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T11_Protin_AccountDetails";0.6;2.55;2.428;2.757;2.549;2.428;2.756;0.0;0.0;2.0;200.0
800;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T09_CreateAcct2_SwitchtoVisible";1.2;4.839;3.968;6.338;4.838;3.968;6.338;0.0;0.0;4.0;200.0
800;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T09_ConfirmAddress";1.0;10.379;9.57;11.126;9.652;8.891;10.406;0.0;0.0;10.0;200.0
800;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T12_Onyourway";0.4;0.727;0.705;0.749;0.019;0.015;0.023;0.0;0.0;0.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T04_CheckIMEI";1.4;0.314;0.285;0.363;0.007;0.006;0.009;0.0;0.0;0.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T10_keepurnumber";0.8;0.313;0.276;0.344;0.312;0.276;0.343;0.0;0.0;0.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T03_Bringyourown";1.0;0.267;0.243;0.291;0.014;0.006;0.025;0.0;0.0;0.0;200.0
810;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T09_keepurnumber";1.4;1.136;1.025;1.311;0.031;0.03;0.031;0.0;0.0;1.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T01_HomePage";0.4;0.349;0.331;0.367;0.021;0.01;0.032;0.0;0.0;0.0;200.0
810;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T02_ShopService";2.0;0.268;0.255;0.293;0.013;0.01;0.017;0.0;0.0;0.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T08_AddressNext";0.6;0.966;0.914;1.037;0.929;0.869;1.005;0.0;0.0;0.0;200.0
810;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T06_CreateAccount";1.8;4.266;3.78;4.625;0.031;0.03;0.032;0.0;0.0;4.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T07_CreateAccount";1.0;8.378;7.77;8.997;0.001;0.001;0.002;0.0;0.0;8.0;200.0
810;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T05_Summary_CT";0.6;0.125;0.124;0.126;0.03;0.029;0.031;0.0;0.0;0.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T09_Address_verification";1.0;9.473;8.955;10.221;9.114;8.579;9.847;0.0;0.0;9.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_Homepage_Ex";1.2;0.003;0.002;0.005;0.002;0.001;0.003;0.0;0.0;0.0;200.0
810;-;-;"<all transactions>";45.4;1.973;0.002;11.239;0.839;0.001;10.574;0.0;0.0;1.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T12_Onyourway";1.8;0.278;0.227;0.427;0.016;0.005;0.034;0.0;0.0;0.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T13_Signout";0.2;1.025;1.025;1.025;0.028;0.028;0.028;0.0;0.0;1.0;200.0
810;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T01_Launch";1.0;0.062;0.052;0.07;0.035;0.028;0.043;0.0;0.0;0.0;200.0
810;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T05_Protect";0.6;0.263;0.25;0.285;0.263;0.25;0.285;0.0;0.0;0.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T03_SelectPhone";1.2;0.451;0.411;0.517;0.018;0.006;0.034;0.0;0.0;0.0;200.0
810;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T13_Onyourway";1.0;0.676;0.542;0.868;0.537;0.41;0.711;0.0;0.0;0.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_Homepage_Ex";1.2;0.004;0.002;0.006;0.002;0.001;0.003;0.0;0.0;0.0;200.0
810;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T04_IMEI_AfterComptibilty";0.6;0.313;0.242;0.449;0.189;0.124;0.312;0.0;0.0;0.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T06_Addtobag_Continue";1.0;0.015;0.006;0.04;0.012;0.005;0.034;0.0;0.0;0.0;200.0
810;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T11_keepurnumber";0.8;1.044;0.963;1.112;1.044;0.963;1.112;0.0;0.0;1.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T05_Compatible_CT";0.4;0.123;0.11;0.136;0.011;0.011;0.012;0.0;0.0;0.0;200.0
810;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T08_Createacct";0.2;4.269;4.269;4.269;0.201;0.201;0.201;0.0;0.0;4.0;200.0
810;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T10_AccountDetails";0.8;2.763;2.724;2.807;0.03;0.03;0.031;0.0;0.0;2.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T02_ShopPage";1.4;0.868;0.715;1.06;0.015;0.006;0.031;0.0;0.0;0.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T11_AccountDetails";0.4;2.031;2.003;2.06;2.03;2.002;2.059;0.0;0.0;2.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T01_HomePage";0.2;0.329;0.329;0.329;0.007;0.007;0.007;0.0;0.0;0.0;200.0
810;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T01_Launch";0.6;0.058;0.056;0.063;0.031;0.029;0.035;0.0;0.0;0.0;200.0
810;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T03_SelectPhone";0.4;0.059;0.057;0.06;0.055;0.054;0.056;0.0;0.0;0.0;200.0
810;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T10_Address_next";1.0;7.184;5.181;10.315;7.183;5.18;10.314;0.0;0.0;7.0;200.0
810;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T08_Address_next";1.2;9.183;6.071;10.501;0.03;0.029;0.031;0.0;0.0;9.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T06_Summary_CT";0.4;0.02;0.008;0.032;0.019;0.007;0.031;0.0;0.0;0.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T04_ProductDetails_protect";0.8;0.267;0.242;0.285;0.015;0.008;0.033;0.0;0.0;0.0;200.0
810;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T06_AddtoBag";1.0;0.342;0.301;0.372;0.34;0.3;0.371;0.0;0.0;0.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T10_keepurnumber";0.8;0.699;0.638;0.814;0.698;0.638;0.813;0.0;0.0;0.0;200.0
810;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T12_AccountDetails";1.0;2.57;2.419;2.689;2.57;2.419;2.689;0.0;0.0;2.0;200.0
810;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T02_ServiceOnly";0.8;0.541;0.513;0.571;0.016;0.015;0.017;0.0;0.0;0.0;200.0
810;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T03_IMEI";1.0;0.344;0.312;0.451;0.016;0.013;0.02;0.0;0.0;0.0;200.0
810;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T04_ProductDetails";0.4;0.019;0.017;0.021;0.002;0.001;0.002;0.0;0.0;0.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T07_Createacct";0.8;8.81;8.031;9.429;0.001;0.001;0.002;0.0;0.0;8.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T02_Plan";1.2;0.213;0.199;0.248;0.017;0.008;0.029;0.0;0.0;0.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T13_Signout";0.4;0.632;0.538;0.727;0.013;0.013;0.013;0.0;0.0;0.0;200.0
810;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T11_Onyourway";0.8;0.489;0.484;0.498;0.031;0.03;0.032;0.0;0.0;0.0;200.0
810;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T08_Address_next";1.2;1.021;0.885;1.153;1.01;0.878;1.146;0.0;0.0;1.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T05_Addtobag";0.6;0.389;0.371;0.412;0.011;0.01;0.012;0.0;0.0;0.0;200.0
810;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T07_CreateAcct2_SwitchtoVisible";1.2;4.304;3.705;5.662;0.03;0.029;0.031;0.0;0.0;4.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T11_Protin_AccountDetails";1.4;2.607;2.41;2.795;2.607;2.41;2.795;0.0;0.0;2.0;200.0
810;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T09_CreateAcct2_SwitchtoVisible";0.6;4.187;3.991;4.541;4.187;3.991;4.54;0.0;0.0;4.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T09_ConfirmAddress";0.8;9.595;6.489;11.239;8.841;5.739;10.574;0.0;0.0;9.0;200.0
810;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T12_Onyourway";1.0;0.622;0.572;0.736;0.01;0.005;0.024;0.0;0.0;0.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T04_CheckIMEI";1.0;0.317;0.295;0.353;0.014;0.007;0.028;0.0;0.0;0.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T10_keepurnumber";1.2;0.289;0.26;0.32;0.289;0.26;0.32;0.0;0.0;0.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T03_Bringyourown";1.2;0.277;0.219;0.31;0.013;0.006;0.027;0.0;0.0;0.0;200.0
820;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T09_keepurnumber";1.2;1.079;0.821;1.214;0.03;0.029;0.03;0.0;0.0;1.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T01_HomePage";0.8;0.333;0.311;0.346;0.013;0.007;0.032;0.0;0.0;0.0;200.0
820;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T02_ShopService";1.0;0.278;0.27;0.296;0.012;0.01;0.014;0.0;0.0;0.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T08_AddressNext";0.6;0.687;0.122;0.992;0.659;0.089;0.955;0.0;0.0;0.0;200.0
820;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T06_CreateAccount";0.4;4.237;3.792;4.681;0.03;0.03;0.031;0.0;0.0;4.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T07_CreateAccount";0.6;7.957;7.569;8.268;0.002;0.001;0.003;0.0;0.0;7.0;200.0
820;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T05_Summary_CT";0.4;0.126;0.125;0.127;0.032;0.031;0.032;0.0;0.0;0.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T09_Address_verification";1.0;8.342;5.96;9.293;7.927;5.386;8.86;0.0;0.0;8.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_Homepage_Ex";0.2;0.004;0.004;0.004;0.002;0.002;0.002;0.0;0.0;0.0;200.0
820;-;-;"<all transactions>";44.6;1.74;0.004;11.026;0.754;0.001;10.238;0.0;0.0;1.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T12_Onyourway";0.4;0.23;0.179;0.281;0.02;0.006;0.034;0.0;0.0;0.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T13_Signout";1.8;1.014;0.877;1.365;0.009;0.005;0.031;0.0;0.0;1.0;200.0
820;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T01_Launch";1.0;0.058;0.051;0.065;0.032;0.029;0.034;0.0;0.0;0.0;200.0
820;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T05_Protect";0.4;0.251;0.242;0.259;0.251;0.242;0.259;0.0;0.0;0.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T03_SelectPhone";1.2;0.417;0.387;0.459;0.014;0.006;0.027;0.0;0.0;0.0;200.0
820;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T13_Onyourway";1.0;0.584;0.548;0.614;0.428;0.414;0.458;0.0;0.0;0.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_Homepage_Ex";0.4;0.005;0.004;0.006;0.003;0.002;0.003;0.0;0.0;0.0;200.0
820;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T04_IMEI_AfterComptibilty";1.0;0.275;0.25;0.336;0.151;0.127;0.218;0.0;0.0;0.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T06_Addtobag_Continue";0.4;0.008;0.007;0.009;0.006;0.006;0.006;0.0;0.0;0.0;200.0
820;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T11_keepurnumber";0.8;1.01;0.943;1.058;1.01;0.943;1.057;0.0;0.0;1.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T05_Compatible_CT";1.6;0.13;0.111;0.147;0.012;0.01;0.014;0.0;0.0;0.0;200.0
820;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T08_Createacct";1.0;3.588;3.248;3.844;0.25;0.127;0.456;0.0;0.0;3.0;200.0
820;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T10_AccountDetails";1.6;2.689;2.584;2.797;0.03;0.03;0.031;0.0;0.0;2.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T02_ShopPage";0.4;0.864;0.79;0.937;0.017;0.009;0.025;0.0;0.0;0.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T11_AccountDetails";0.6;2.313;2.124;2.613;2.313;2.124;2.613;0.0;0.0;2.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T01_HomePage";1.8;0.328;0.293;0.386;0.021;0.006;0.031;0.0;0.0;0.0;200.0
820;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T01_Launch";1.0;0.082;0.051;0.134;0.051;0.027;0.107;0.0;0.0;0.0;200.0
820;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T03_SelectPhone";2.0;0.062;0.05;0.123;0.059;0.047;0.12;0.0;0.0;0.0;200.0
820;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T10_Address_next";1.0;7.583;5.401;9.102;7.582;5.401;9.102;0.0;0.0;7.0;200.0
820;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T08_Address_next";1.2;7.507;1.961;9.997;0.03;0.03;0.031;0.0;0.0;7.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T06_Summary_CT";0.4;0.019;0.009;0.029;0.017;0.006;0.027;0.0;0.0;0.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T04_ProductDetails_protect";1.2;0.271;0.242;0.286;0.01;0.008;0.012;0.0;0.0;0.0;200.0
820;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T06_AddtoBag";0.6;0.352;0.311;0.396;0.351;0.31;0.394;0.0;0.0;0.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T10_keepurnumber";0.8;0.725;0.634;0.903;0.725;0.634;0.902;0.0;0.0;0.0;200.0
820;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T12_AccountDetails";0.8;2.437;2.314;2.504;2.437;2.313;2.504;0.0;0.0;2.0;200.0
820;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T02_ServiceOnly";0.6;0.537;0.514;0.567;0.016;0.014;0.018;0.0;0.0;0.0;200.0
820;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T03_IMEI";0.6;0.311;0.308;0.313;0.015;0.014;0.015;0.0;0.0;0.0;200.0
820;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T04_ProductDetails";0.4;0.015;0.014;0.017;0.002;0.001;0.002;0.0;0.0;0.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T07_Createacct";0.4;8.89;8.106;9.675;0.002;0.002;0.002;0.0;0.0;8.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T02_Plan";0.2;0.2;0.2;0.2;0.007;0.007;0.007;0.0;0.0;0.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T13_Signout";1.0;0.509;0.492;0.54;0.013;0.011;0.014;0.0;0.0;0.0;200.0
820;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T11_Onyourway";1.2;0.504;0.472;0.533;0.031;0.03;0.031;0.0;0.0;0.0;200.0
820;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T08_Address_next";0.2;0.098;0.098;0.098;0.089;0.089;0.089;0.0;0.0;0.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T05_Addtobag";0.8;0.459;0.418;0.508;0.011;0.01;0.013;0.0;0.0;0.0;200.0
820;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T07_CreateAcct2_SwitchtoVisible";1.8;4.019;3.748;4.403;0.031;0.03;0.031;0.0;0.0;4.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T11_Protin_AccountDetails";1.0;2.57;2.391;2.742;2.57;2.391;2.741;0.0;0.0;2.0;200.0
820;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T09_CreateAcct2_SwitchtoVisible";0.4;5.223;4.034;6.412;5.223;4.033;6.412;0.0;0.0;5.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T09_ConfirmAddress";0.8;8.29;5.557;11.026;7.673;5.074;10.238;0.0;0.0;8.0;200.0
820;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T12_Onyourway";1.2;0.677;0.608;0.863;0.016;0.006;0.03;0.0;0.0;0.0;200.0
830;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T04_CheckIMEI";1.2;0.325;0.28;0.361;0.014;0.006;0.035;0.0;0.0;0.0;200.0
830;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T10_keepurnumber";0.8;0.306;0.275;0.337;0.306;0.274;0.337;0.0;0.0;0.0;200.0
830;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T03_Bringyourown";0.2;0.273;0.273;0.273;0.006;0.006;0.006;0.0;0.0;0.0;200.0
830;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T09_keepurnumber";1.0;1.022;0.783;1.177;0.031;0.03;0.031;0.0;0.0;1.0;200.0
830;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T01_HomePage";1.4;0.345;0.31;0.408;0.015;0.006;0.026;0.0;0.0;0.0;200.0
830;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T02_ShopService";0.8;0.269;0.254;0.28;0.013;0.01;0.018;0.0;0.0;0.0;200.0
830;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T08_AddressNext";0.8;0.747;0.125;0.984;0.72;0.112;0.949;0.0;0.0;0.0;200.0
830;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T06_CreateAccount";0.6;4.532;4.235;4.717;0.031;0.029;0.033;0.0;0.0;4.0;200.0
830;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T07_CreateAccount";0.4;8.127;7.847;8.408;0.002;0.001;0.002;0.0;0.0;8.0;200.0
830;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T05_Summary_CT";1.0;0.125;0.123;0.128;0.031;0.031;0.033;0.0;0.0;0.0;200.0
830;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T09_Address_verification";0.8;8.296;5.438;9.784;7.948;5.09;9.416;0.0;0.0;8.0;200.0
830;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_Homepage_Ex";1.8;0.003;0.002;0.005;0.001;0.001;0.003;0.0;0.0;0.0;200.0
830;-;-;"<all transactions>";45.2;1.672;0.002;10.345;0.774;0.001;10.255;0.0;0.0;1.0;200.0
830;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T12_Onyourway";0.8;0.244;0.231;0.257;0.013;0.005;0.031;0.0;0.0;0.0;200.0
830;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T13_Signout";0.4;0.924;0.903;0.946;0.007;0.007;0.008;0.0;0.0;0.0;200.0
830;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T01_Launch";1.0;0.057;0.054;0.062;0.031;0.027;0.036;0.0;0.0;0.0;200.0
830;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T05_Protect";0.4;0.308;0.284;0.332;0.308;0.284;0.332;0.0;0.0;0.0;200.0
830;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T03_SelectPhone";0.4;0.571;0.44;0.701;0.009;0.008;0.009;0.0;0.0;0.0;200.0
830;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T13_Onyourway";0.8;0.564;0.514;0.631;0.425;0.38;0.5;0.0;0.0;0.0;200.0
830;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_Homepage_Ex";0.8;0.003;0.002;0.005;0.002;0.001;0.003;0.0;0.0;0.0;200.0
830;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T04_IMEI_AfterComptibilty";0.6;0.276;0.259;0.306;0.156;0.131;0.188;0.0;0.0;0.0;200.0
830;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T06_Addtobag_Continue";0.8;0.008;0.007;0.01;0.006;0.005;0.008;0.0;0.0;0.0;200.0
830;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T11_keepurnumber";0.8;0.947;0.735;1.055;0.947;0.735;1.055;0.0;0.0;0.0;200.0
830;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T05_Compatible_CT";0.8;0.129;0.115;0.144;0.011;0.01;0.012;0.0;0.0;0.0;200.0
830;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T08_Createacct";0.6;3.811;3.291;4.209;0.175;0.136;0.248;0.0;0.0;3.0;200.0
830;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T10_AccountDetails";0.6;2.834;2.672;2.93;0.03;0.03;0.03;0.0;0.0;2.0;200.0
830;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T02_ShopPage";0.8;0.803;0.724;0.943;0.012;0.005;0.03;0.0;0.0;0.0;200.0
830;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T11_AccountDetails";1.0;1.979;1.877;2.092;1.979;1.877;2.092;0.0;0.0;1.0;200.0
830;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T01_HomePage";0.4;0.308;0.275;0.342;0.006;0.006;0.006;0.0;0.0;0.0;200.0
